"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-08","0.00","0.0",,"70","85","54","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-09","0.39","0.0",,"69","83","55","   31","145.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-10","0.06","0.0",,"67","77","56","   24","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-11","0.69","0.0",,"52","57","46","    3","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-12",,"0.0",,"61","74","47","   22","179.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-13","0.00","0.0",,"54","63","45","   29","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-14","0.00","0.0",,"54","65","42","   21","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-15","0.00","0.0",,"58","71","45","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-16","0.00","0.0",,"64","69","58","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-17","0.00","0.0",,"67","75","58","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-18","0.37","0.0",,"69","85","53","   21","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-19","0.00","0.0",,"67","80","54","   22","154.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-20","0.00","0.0",,"52","60","44","   27","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-21","0.00","0.0",,"57","68","46","   21","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-22","0.02","0.0",,"47","56","39","   29","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-23","0.00","0.0",,"50","63","37","   22","136.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-24","0.00","0.0",,"67","78","55","   24","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-25","0.98","0.0",,"65","70","60","   23","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-26","0.00","0.0",,"71","84","59","   21","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-27","0.00","0.0",,"76","83","70","   23","127.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-28","0.24","0.0",,"63","72","54","   23","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-29","0.00","0.0",,"64","78","51","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-30","0.17","0.0",,"69","87","52","   23","149.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-05-31","0.08","0.0",,"53","58","47","   35","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-03","0.00","0.0",,"52","64","40","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-04","0.00","0.0",,"61","76","47","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-05","0.34","0.0",,"67","76","57","   36","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-06","0.00","0.0",,"58","68","48","   36","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-07","0.00","0.0",,"58","71","45","   14","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-08","1.09","0.0",,"65","72","58","   15","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-09","0.35","0.0",,"66","72","60","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-10","0.16","0.0",,"68","75","60","   22","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-11","0.00","0.0",,"67","73","61","   27","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-12","0.45","0.0",,"63","70","57","   22","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-13","0.00","0.0",,"67","80","54","   29","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-14","0.00","0.0",,"65","75","54","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-15","0.02","0.0",,"67","72","62","   15","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-16","1.01","0.0",,"65","73","57","    1","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-17","0.00","0.0",,"61","71","51","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-18","0.17","0.0",,"70","81","59","   26","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-19","0.00","0.0",,"61","69","53","   36","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-20","0.00","0.0",,"63","76","50","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-21","0.77","0.0",,"71","76","66","    3","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-22","0.24","0.0",,"71","80","63","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-23","0.09","0.0",,"72","81","63","   27","156.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-24","0.12","0.0",,"66","76","56","   24","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-25","0.00","0.0",,"62","72","52","   27","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-26","0.00","0.0",,"64","75","53","    1","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-27","0.00","0.0",,"65","76","55","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-28","0.50","0.0",,"61","67","55","    7","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-29","0.00","0.0",,"60","67","54","   22","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-06-30",,"0.0",,"67","78","57","   18","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-01","0.39","0.0",,"67","73","60","   24","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-02","0.00","0.0",,"65","74","56","   24","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-03","0.00","0.0",,"66","76","55","   22","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-04","0.00","0.0",,"67","77","57","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-05","0.00","0.0",,"71","80","61","   27","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-06","0.00","0.0",,"72","83","62","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-07","0.06","0.0",,"78","86","69","   22","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-08","0.03","0.0",,"67","74","59","   30","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-09","0.00","0.0",,"67","74","60","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-10","0.00","0.0",,"72","84","61","   29","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-11","0.00","0.0",,"74","83","64","   23","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-12","0.00","0.0",,"77","85","69","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-13","0.00","0.0",,"77","86","68","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-14","0.00","0.0",,"71","83","60","    1","127.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-15","0.00","0.0",,"65","74","55","    1","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-16","0.00","0.0",,"62","74","51","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-17","0.23","0.0",,"66","76","56","   14","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-18","0.08","0.0",,"71","78","65","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-19","1.41","0.0",,"76","84","68","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-20","0.00","0.0",,"74","82","67","   23","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-21","1.19","0.0",,"68","77","59","   29","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-22","0.00","0.0",,"65","72","58","   29","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-23","0.05","0.0",,"69","77","61","   30","136.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-24","0.06","0.0",,"68","75","62","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-25","0.16","0.0",,"68","79","58","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-26","0.00","0.0",,"74","81","66","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-27","0.06","0.0",,"76","85","67","   36","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-28","0.00","0.0",,"76","88","64","   22","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-29","0.00","0.0",,"80","89","71","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-30","0.18","0.0",,"77","84","71","   24","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-07-31","0.00","0.0",,"73","80","66","   29","140.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-01","0.29","0.0",,"70","78","61","   22","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-02","0.00","0.0",,"70","81","59","   21","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-03","0.04","0.0",,"72","79","66","   21","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-04","0.13","0.0",,"71","78","63","   23","116.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-05","0.00","0.0",,"68","75","61","   26","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-06","0.00","0.0",,"65","73","57","   26","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-07","0.00","0.0",,"63","72","54","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-08","0.00",,,"65","74","55",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-09","0.00","0.0",,"69","79","60","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-10","1.04","0.0",,"71","81","60","   16","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-11","1.86","0.0",,"67","70","64","   14","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-12","0.07","0.0",,"68","75","61","   27","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-13",,"0.0",,"67","74","61","   24","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-14","0.17","0.0",,"68","76","60","   25","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-15","0.02","0.0",,"74","82","67","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-16","0.00","0.0",,"76","84","68","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-17","0.00","0.0",,"78","87","68","   23","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-18","0.20","0.0",,"79","88","71","   17","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-19","0.00","0.0",,"79","88","69","   16","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-20","0.34","0.0",,"77","87","67","   15","127.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-21","0.23","0.0",,"71","79","63","   23","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-22","0.00","0.0",,"68","77","60","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-23","0.00","0.0",,"71","82","61","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-24","0.00","0.0",,"74","83","66","   25","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-25","0.05","0.0",,"69","79","59","   28","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-26","0.01","0.0",,"67","73","61","   22","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-27","0.00","0.0",,"66","73","58","   26","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-28","0.00","0.0",,"65","73","57","   24","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-29","0.00","0.0",,"67","75","58","   24","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-30","0.00","0.0",,"71","78","64","   27","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-08-31","0.00","0.0",,"70","78","62","   29","116.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-01","0.00","0.0",,"69","81","58","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-02","0.00","0.0",,"73","78","67","   23","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-03","0.00","0.0",,"72","83","61","    3","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-04","0.00","0.0",,"67","79","55","    5","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-05","0.00","0.0",,"69","84","54","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-06","0.00","0.0",,"76","87","65","   22","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-07","0.63","0.0",,"81","90","71","   31","127.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-08","0.00","0.0",,"76","82","70","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-09","0.01","0.0",,"72","82","62","   23","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-10","0.00","0.0",,"68","76","60","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-11","0.00","0.0",,"67","76","57","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-12","0.54","0.0",,"62","67","58","    3","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-13","1.24","0.0",,"64","69","58","   16","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-14","0.25","0.0",,"64","70","58","   28","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-15","0.00","0.0",,"68","79","57","   24","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-16","0.00","0.0",,"71","82","60","   22","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-17","0.00","0.0",,"72","82","62","   23","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-18","0.00","0.0",,"72","83","61","   21","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-19","0.46","0.0",,"70","83","57","   22","127.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-20","0.00","0.0",,"57","65","49","   27","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-21","0.00","0.0",,"58","70","45","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-22","0.00","0.0",,"62","73","51","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-23","0.00","0.0",,"64","75","54","   25","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-24","0.00","0.0",,"58","67","50","    3","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-25","0.00","0.0",,"52","60","44","    2","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-26","0.00","0.0",,"53","64","42","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-27","0.00","0.0",,"58","74","43","   23","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-28","0.12","0.0",,"64","71","58","   22","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-29","1.18","0.0",,"66","77","56","   30","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-09-30","0.20","0.0",,"50","56","43","    2","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-01","0.00","0.0",,"49","58","40","    2","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-02","0.00","0.0",,"47","55","39","    4","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-03","0.00","0.0",,"47","56","37","    4","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-04","0.00","0.0",,"48","60","37","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-05","0.00","0.0",,"50","60","40","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-06","0.00","0.0",,"56","60","52","   25","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-07","0.00","0.0",,"55","66","45","   26","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-08",,"0.0",,"46","54","39","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-09","0.28","0.0",,"44","48","40","    2","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-10","0.00","0.0",,"43","50","37","   21","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-11",,"0.0",,"55","64","46","   24","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-12","0.00","0.0",,"64","74","54","   22","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-13","0.13","0.0",,"59","64","54","   23","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-14","0.00","0.0",,"48","58","37","   27","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-15","0.56","0.0",,"47","57","36","   22","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-16","0.32","0.0",,"47","53","41","   24","127.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-17","0.24","0.4",,"36","43","28","   29","132.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-18","0.00","0.0",,"32","40","24","   28","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-19","0.02","0.0",,"36","49","23","   21","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-20","0.00","0.0",,"54","63","44","   22","132.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-21","0.00","0.0",,"42","50","33","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-22","0.13","0.0",,"50","62","38","   28","140.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-23","0.00","0.0",,"39","47","31","   34","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-24","0.35","0.0",,"42","50","33","   15","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-25","0.35","0.0",,"48","55","41","   28","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-26","0.00","0.0",,"38","45","31","   26","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-27","0.00","0.0",,"39","51","26","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-28","1.23","0.0",,"42","51","31","   10","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-29","0.34","0.0",,"52","59","44","   23","185.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-30","0.03","0.0",,"38","47","30","   24","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-10-31","0.00","0.0",,"36","47","26","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-01","0.24","0.0",,"49","55","42","   24","156.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-02","0.02","0.0",,"46","51","41","   26","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-03","0.01","0.0",,"50","60","40","   26","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-04","0.00","0.0",,"45","56","35","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-05","0.00","0.0",,"51","63","40","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-06","0.04","0.0",,"58","67","50","   22","156.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-07","0.00","0.0",,"44","51","37","   26","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-08","0.00","0.0",,"38","45","30","   24","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-09","0.00","0.0",,"44","53","35","   25","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-10","0.00","0.0",,"44","55","32","    3","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-11","0.01","0.0",,"45","51","39","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-12","0.61","0.0",,"48","53","43","   23","140.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-13",,"0.0",,"41","49","34","   24","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-14","0.00","0.0","0.0","36","39","32","   26","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-15","0.00","0.0",,"39","45","33","   25","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-16","0.00","0.0",,"36","46","26","    1","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-17","0.00","0.0",,"32","40","24","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-18","0.00","0.0",,"36","49","24","   15","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-19","0.34","0.0",,"53","57","49","   14","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-20","0.00","0.0",,"42","52","32","   24","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-21","0.00","0.0",,"35","42","28","   13","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-22","0.02","0.0",,"36","46","26","   22","165.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-23","0.00","0.0",,"27","33","21","   27","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-24","0.07","0.7","0.4","23","27","19","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-25","0.00","0.0",,"28","40","17","   15","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-26","0.01","0.0",,"44","50","38","   15","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-27","0.55","0.2",,"46","58","33","   22","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-28","0.00","0.0",,"29","34","24","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-29","0.00","0.0",,"26","33","20","    3","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-11-30","0.00","0.0",,"20","27","14","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-12-01","0.22","0.0",,"29","39","19","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-12-02","0.44","0.0",,"37","40","35","    0","0.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2015-12-03","0.06","0.0",,"37","42","31","   28","73.8"
